Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note,,,,
FS,Suite of Food Security Indicators,703,Slovakia,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,31866,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,705,Slovenia,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,40036.5,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,90,Solomon Islands,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,2406.1,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,706,Somalia,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,1136.7,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,710,South Africa,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,13311.9,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,724,Spain,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,37913.1,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,144,Sri Lanka,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,13386.7,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,729,Sudan,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,3701.1,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,740,Suriname,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,14766.7,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,752,Sweden,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,53613.4,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,756,Switzerland,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,71032.8,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,762,Tajikistan,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,3903.3,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,764,Thailand,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,17077,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,626,Timor-Leste,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,5032.4,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,768,Togo,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,2124.8,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,776,Tonga,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,6142.9,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,780,Trinidad and Tobago,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,23037.1,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,788,Tunisia,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,10397.9,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,792,Türkiye,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,31466.6,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,798,Tuvalu,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,4924,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,800,Uganda,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,2246.4,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,804,Ukraine,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,12943.6,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,784,United Arab Emirates,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,69733.8,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,826,United Kingdom of Great Britain and Northern Ireland,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,44978.7,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,834,United Republic of Tanzania,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,2581.7,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,840,United States of America,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,63669.7,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,858,Uruguay,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,22800.7,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,860,Uzbekistan,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,7734.8,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,548,Vanuatu,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,2783,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,704,Viet Nam,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,10628.2,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,894,Zambia,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,3236.8,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,716,Zimbabwe,6126,Value,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",2021,2021,I$,2115.1,X,Figure from international organizations,,,,,
FS,Suite of Food Security Indicators,4,Afghanistan,6132,Value,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,9.7,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,4,Afghanistan,61321,Confidence interval: Lower bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,9.3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,4,Afghanistan,61322,Confidence interval: Upper bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,10,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,8,Albania,6132,Value,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,0.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,8,Albania,61321,Confidence interval: Lower bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,0.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,8,Albania,61322,Confidence interval: Upper bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,0.4,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,12,Algeria,6132,Value,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,2.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,12,Algeria,61321,Confidence interval: Lower bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,2.2,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,12,Algeria,61322,Confidence interval: Upper bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,3,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,16,American Samoa,6132,Value,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,16,American Samoa,61321,Confidence interval: Lower bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,16,American Samoa,61322,Confidence interval: Upper bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,20,Andorra,6132,Value,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,20,Andorra,61321,Confidence interval: Lower bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,20,Andorra,61322,Confidence interval: Upper bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,,O,Missing value,,,,,
FS,Suite of Food Security Indicators,24,Angola,6132,Value,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,7.9,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,24,Angola,61321,Confidence interval: Lower bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,7.8,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,24,Angola,61322,Confidence interval: Upper bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,8,A,Official figure,Official estimate integrated with FAO data,,,,
FS,Suite of Food Security Indicators,28,Antigua and Barbuda,6132,Value,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,<0.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,28,Antigua and Barbuda,61321,Confidence interval: Lower bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,<0.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,28,Antigua and Barbuda,61322,Confidence interval: Upper bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,<0.1,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,32,Argentina,6132,Value,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,7.6,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,32,Argentina,61321,Confidence interval: Lower bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,6.9,A,Official figure,FAO data,,,,
FS,Suite of Food Security Indicators,32,Argentina,61322,Confidence interval: Upper bound,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),20202022,2020-2022,million No,8.3,A,Official figure,FAO data,,,,
